image_name,annotation,human_sentiment,sentiment
nm0000002_rm289065984_1924-9-16_1974.jpg,The people are cheerless and concentrated,Negative,Negative
nm0000002_rm305843200_1924-9-16_1974.jpg,The people are cheerless and concentrated,Negative,Negative
nm0214302_rm1786621440_1986-2-1_2008.jpg,The calm man is looking at the girl doing makeup,Neutral,Positive
nm0859702_rm3142748928_1982-12-6_2009.jpg,A woman and a man are dissapointed with something,Neutral,Neutral
nm0000102_rm881039616_1958-7-8_1998.jpg,The couple is lovely looking at each other,Positive,Positive
nm0000102_rm3904421632_1958-7-8_2011.jpg,Happy couple is walking in the park,Positive,Positive
nm0202603_rm2984742144_1973-3-1_2007.jpg,The calm and concentrated soldiers are guarding the entrance,Neutral,Positive
nm0004802_rm2263331328_1975-6-25_2011.jpg,The thoughtful man is looking on woman,Neutral,Positive
nm0001302_rm1951791872_1948-2-5_1984.jpg,The mad musicians are playing music,Negative,Negative
nm0005402_rm3476199936_1974-9-18_2005.jpg,The couple is enjoying the company of each other,Positive,Positive
nm0202603_rm1606847488_1973-3-1_2009.jpg,The man is scared and confused,Negative,Negative
nm0202603_rm3890711808_1973-3-1_2007.jpg,The angry man is confused,Negative,Negative
nm0405103_rm1824622336_1990-11-24_2009.jpg,The scared man is surrounded by amazed people,Negative,Positive
nm0491402_rm3026826240_1959-6-11_2004.jpg,A dangerous and amazed man is holding the knife,Negative,Neutral
nm1254003_rm3708918528_1980-6-1_1999.jpg,The man is disappointed in the happy speech of another man,Negative,Positive
nm0000002_rm473615360_1924-9-16_1974.jpg,The calm woman is listening to a deal of an interested man,Neutral,Positive
nm1886602_rm1226037760_1987-2-20_2014.jpg,The joyful people are enjoying the time in the company of each other,Positive,Positive
nm0000702_rm2372770304_1976-3-22_2006.jpg,The women are happy about the acquired prize,Positive,Positive
nm0491402_rm2166601984_1959-6-11_2004.jpg,The confused and astonished man is walking,Negative,Positive
nm0000302_rm3306327552_1944-9-13_1987.jpg,The intrested woman is taking a photo,Neutral,Neutral
nm1741002_rm2201991680_1982-10-28_2005.jpg,Two man and a girl are confused,Negative,Negative
nm0001302_rm2319629056_1948-2-5_1984.jpg,The people are enjoying the company of each other,Positive,Positive
nm0005003_rm2094439168_1970-6-26_2000.jpg,The man and woman are happily hugging,Positive,Positive
nm0000602_rm698980352_1936-8-18_2006.jpg,The joyful people are happy to be together,Positive,Positive
nm0405103_rm130663936_1990-11-24_2014.jpg,Two girls and one guy are happily hugging,Positive,Positive
nm0000602_rm53778432_1936-8-18_2004.jpg,The irritated man following the tense man in forest,Negative,Negative
nm0769703_rm3661467136_1962-1-22_1996.jpg,The man is happy to meet two pretty girls,Positive,Positive
nm2624602_rm1566300416_1999-5-28_2011.jpg,The boy and a girl are amazed at the weird boy,Neutral,Positive
nm0001702_rm2671496192_1932-11-10_1978.jpg,The man is disappointed while talking to another man,Negative,Negative
nm0000102_rm334797568_1958-7-8_2004.jpg,Two man and woman are glad to be together,Positive,Positive
nm0000702_rm505583616_1976-3-22_2000.jpg,The bunch of rich people is enjoying the company,Positive,Positive
nm0202603_rm2915153664_1973-3-1_2012.jpg,The man is smiling while looking on something,Positive,Positive
nm0001602_rm599888896_1967-10-5_2008.jpg,The woman and two men are concentrated and amazed,Positive,Positive
nm1679802_rm2588316416_1991-2-18_2007.jpg,Three girls and one man are amazed and interested in what they saw,Positive,Positive
nm0446303_rm3225259776_1929-7-11_2005.jpg,The boy is terrified that he is drowning,Negative,Negative
nm0000702_rm2715065088_1976-3-22_2006.jpg,The amazed couple is looking on each other after getting the award,Positive,Positive
nm0005203_rm67865344_1969-2-8_2008.jpg,The bored woman is leaning against the wall,Negative,Negative
nm1013003_rm2228792064_1973-8-3_2012.jpg,Three serious and concentrated men are having a conversation,Neutral,Negative
nm2088803_rm3143543808_1982-7-30_2012.jpg,Happy husband is hugging her smiling and happy pregnant wife,Positive,Positive
nm0052103_rm2540604416_1964-4-16_2004.jpg,The people are interested in what man is showing for them,Positive,Positive
nm0000602_rm948948480_1936-8-18_1972.jpg,Two men are happy about their conversation,Positive,Positive
nm0854702_rm1006153472_1967-10-2_2010.jpg,Four men are looking on serious and angry man that holding the gun,Negative,Negative
nm0000602_rm1835567104_1936-8-18_1992.jpg,Two men in a car are concentrated on the road,Neutral,Neutral
nm0491402_rm3775314944_1959-6-11_2011.jpg,The happy family is taking a photo,Positive,Positive
nm0000702_rm3429996800_1976-3-22_2002.jpg,A happy couple is enjoying the company of each other,Positive,Positive
nm0956603_rm1286906368_1970-10-11_2005.jpg,Two nurses and a doctor are concerned about current situation,Negative,Neutral
nm1694302_rm2334689024_1976-1-26_2006.jpg,Two women are shocked and scared about what they saw,Negative,Negative
nm0491402_rm3951343616_1959-6-11_2004.jpg,The exciting people are looking on calm and concentrated man with a potato gun,Positive,Positive
nm2924903_rm2606470656_1978-10-20_2002.jpg,The man and a woman are cheering the sad man,Positive,Positive
nm0491402_rm2232584448_1959-6-11_2004.jpg,The man is scornfully looking on happy woman,Positive,Positive
nm1741002_rm3930044928_1982-10-28_2005.jpg,The man and woman are intrested on each other,Neutral,Neutral
nm0001303_rm2132147968_1971-8-29_2014.jpg,The man and a woman are having a good trip,Positive,Positive
nm1694302_rm1571402240_1976-1-26_2009.jpg,The smiling man is helping woman to dress-up,Positive,Positive
nm0755603_rm2944322048_1976-7-1_2014.jpg,The happy couple is hugging,Positive,Positive
nm0810103_rm47426304_1971-2-28_2011.jpg,Three women are very joyful,Positive,Positive
nm0258402_rm1161986048_1970-11-18_2010.jpg,Three shocked men are having a conversation,Negative,Negative
nm0005303_rm525458944_1967-9-8_2013.jpg,The confused guy with the map is asking for the help,Negative,Positive
nm0724202_rm619559424_1969-1-11_2010.jpg,Two women are embarrassed because of other selfish woman speech,Negative,Negative
nm0027402_rm1692851456_1945-5-13_1994.jpg,The couple is shocked after giving a birth,Negative,Neutral
nm0000202_rm1918408960_1974-9-10_2008.jpg,Two guys are looking on each other,Neutral,Neutral
nm0005502_rm3645417728_1985-10-11_2007.jpg,The people are confused and shocked,Negative,Negative
nm0192603_rm130790400_1953-8-16_2011.jpg,Two serious men are having a business conversation,Neutral,Negative
nm0001803_rm2803276544_1944-5-16_2007.jpg,Two men are happily looking in camera,Positive,Positive
nm0855103_rm3603548416_1961-12-16_2012.jpg,The serious men are confused,Negative,Negative
nm1254003_rm483040000_1980-6-1_1999.jpg,The guy is satisfied with other guy speech,Positive,Positive
nm0000502_rm2177879040_1938-10-22_1993.jpg,The weird terrifying man is happy to stand next to the nice girl,Positive,Positive
nm0000702_rm1292802816_1976-3-22_2006.jpg,The man and a woman are happy to get their prize,Positive,Positive
nm0000103_rm2013633280_1974-5-21_2005.jpg,The people are having a nice time together,Positive,Positive
nm0491402_rm2842276864_1959-6-11_2004.jpg,Tmo confused men having a strange conversation,Negative,Negative
nm0491402_rm3800348672_1959-6-11_2004.jpg,The confused man and woman having a grocery,Negative,Negative
nm0005502_rm2696125184_1985-10-11_1998.jpg,Three kids are happily hugging,Positive,Positive
nm2966102_rm2774400000_1979-5-19_2014.jpg,The disappointed man is walking right next to a woman,Negative,Negative
nm0000702_rm462261504_1976-3-22_2005.jpg,Two tired singers are preparing for a new song,Neutral,Negative
nm0000603_rm354585600_1937-1-30_2010.jpg,The old woman and a young girl are amazed by a plant,Positive,Positive
nm0000502_rm3203630848_1938-10-22_1985.jpg,The people are happy to be together,Positive,Positive
nm0005502_rm3395665664_1985-10-11_2011.jpg,The loved couple having some troubles during night love,Negative,Positive
nm1047403_rm3759388672_1968-3-10_2003.jpg,The dreaming couple is relaxing,Positive,Positive
nm2924903_rm1915983360_1978-10-20_2002.jpg,The man is singing to a cheerful crowd,Positive,Positive
nm1694302_rm662416640_1976-1-26_2011.jpg,The mysterious guy is looking behind the girl,Neutral,Neutral
nm0936403_rm430148352_1947-8-20_2007.jpg,The weird demon is chasing the angry man,Negative,Negative
nm0001802_rm647661312_1961-9-21_2004.jpg,The happy couple is hugging,Positive,Positive
nm0383603_rm3516840704_1992-2-14_2008.jpg,The amazed and scared kids are looking on ceiling,Negative,Positive
nm1674903_rm1981851904_1978-9-28_2010.jpg,The man is afraid of woman that is holding the gun,Negative,Negative
nm0001302_rm2306710016_1948-2-5_1984.jpg,The weird men are amusing on camera,Positive,Positive
nm0001303_rm3113061120_1971-8-29_2009.jpg,The people are happy to be together,Positive,Positive
nm0004802_rm1500704768_1975-6-25_2015.jpg,The people are confused of what they saw,Negative,Negative
nm1254003_rm923310592_1980-6-1_1999.jpg,Two happy TV show hosts entertain the crowd,Positive,Positive
nm0000702_rm262772992_1976-3-22_2004.jpg,The friendly couple is happy to be together,Positive,Positive
nm0000602_rm476289280_1936-8-18_1996.jpg,Two women are cheerful to remember good days,Positive,Positive
nm0000702_rm1106543872_1976-3-22_2011.jpg,The anxious man is hugging his beloved,Positive,Positive
nm0566902_rm3078604800_1976-5-1_1989.jpg,The family is happy to have a dinner,Positive,Positive
nm0603402_rm3395271424_1928-1-23_1965.jpg,Two anxious girls are leaning back to back,Negative,Negative
nm0000102_rm3652952064_1958-7-8_2013.jpg,The anxious man is calling to someone,Negative,Negative
nm0001702_rm4047419648_1932-11-10_1979.jpg,The happy man is having a good time with a two girls,Positive,Positive
nm0956603_rm1219797504_1970-10-11_2005.jpg,The shocked doctor was caught on by a nurse,Negative,Negative
nm0001303_rm4251761920_1971-8-29_2009.jpg,The concentrated nun is showing the list of members to the intrested woman,Neutral,Neutral
nm0405103_rm622297344_1990-11-24_2009.jpg,The tired kids are leaning back to the car,Negative,Negative
nm0000102_rm1514513152_1958-7-8_2013.jpg,The two anxious men are talking behind the FBI's back,Negative,Negative
nm0813902_rm4078800128_1943-12-12_2010.jpg,The old lady telling something serious to calm the woman,Positive,Positive
nm0000702_rm3990132736_1976-3-22_2005.jpg,The man and a woman are disappointed,Negative,Negative
nm0491402_rm1792718336_1959-6-11_2004.jpg,The calm man and old woman having a conversation in front of the ill old man,Neutral,Negative
nm1013003_rm2075178240_1973-8-3_2012.jpg,The boss scolds the two anxious and terrified men,Negative,Negative
nm2088803_rm4089557760_1982-7-30_2007.jpg,The scared man and woman are drowning in the pool,Negative,Negative
nm0751102_rm2366408448_1958-8-20_2010.jpg,Scared man tries to calm down an angry man,Negative,Negative
nm0001802_rm3620706560_1961-9-21_2007.jpg,The disappointed woman is lying back on the happy man,Neutral,Negative
nm0609403_rm2050722304_1965-12-21_2008.jpg,The amazed old man is waiting for guests with his colleague,Positive,Positive
nm0224703_rm721679360_1967-7-20_2015.jpg,The woman is trying to kiss a calm man,Positive,Positive
nm0000102_rm345872640_1958-7-8_1994.jpg,The angry man is arguing with a confused guy,Negative,Negative
nm3940602_rm3540288256_1991-9-6_2005.jpg,The weird dressed couple is dancing on the stage,Positive,Negative
nm0491402_rm2879755264_1959-6-11_2004.jpg,The people are enjoying the company,Positive,Positive
nm1741002_rm154188288_1982-10-28_2005.jpg,The woman and man are amazed and shocked by something,Negative,Positive
nm0491402_rm1966191104_1959-6-11_2004.jpg,The man and woman are concentrated and calm,Positive,Positive
nm1013003_rm1950713344_1973-8-3_2009.jpg,The calm and concentrated man and woman are waiting,Positive,Positive
nm0535502_rm730517248_1978-6-19_2014.jpg,Interested woman along with the despondent man are listening to a calm man,Positive,Positive
nm0855103_rm4148336896_1961-12-16_2005.jpg,The happy couple is hugging,Positive,Positive
nm0005002_rm2313458688_1942-8-20_2008.jpg,Two happy men are taking a photo,Positive,Positive
nm0724202_rm3589061120_1969-1-11_2010.jpg,The cheerful man is telling an interesting story to women on TV show,Positive,Positive
nm0000602_rm1487773696_1936-8-18_2012.jpg,The anxious man is talking on the phone,Negative,Negative
nm0322002_rm592806912_1945-7-10_1974.jpg,The police department team of men are happy to be together,Positive,Positive
nm0000702_rm3222008320_1976-3-22_2015.jpg,The woman is very amazed of something,Positive,Positive
nm1886602_rm1914368768_1987-2-20_2015.jpg,The anxious boy is listening to serious man,Negative,Negative
nm0254402_rm3586038016_1960-5-31_2001.jpg,The company of people are very scared and anxious,Negative,Negative
nm0004802_rm341418240_1975-6-25_2007.jpg,The company of rich people are having a good time,Positive,Positive
nm1886602_rm3923616256_1987-2-20_2013.jpg,Two women and two men are happy to be together,Positive,Positive
nm0005203_rm3371538688_1969-2-8_2004.jpg,The woman is excited about her husband,Positive,Positive
nm0000102_rm2733568000_1958-7-8_2013.jpg,The old man and woman are sitting in helicopter,Neutral,Neutral
nm3462502_rm116971776_1975-7-28_2013.jpg,Tha man is happy about his invention,Positive,Positive
nm1741002_rm1201974016_1982-10-28_2005.jpg,The company of great actors are happy to be together,Positive,Positive
nm2624602_rm761059584_1999-5-28_2011.jpg,A big family is happy to celebrate Christmas,Positive,Positive
nm0000202_rm3802962176_1974-9-10_2007.jpg,The man and woman are upset about their conversation,Negative,Negative
nm0405103_rm4041187584_1990-11-24_2013.jpg,The freak woman is staying on knees in front of other people,Negative,Negative
nm0000102_rm3985545472_1958-7-8_1999.jpg,The tired man is digging a huge hole in front of intrested woman,Negative,Negative
nm0000302_rm3308964864_1944-9-13_1977.jpg,The people are amazed about founded underwater treasure,Positive,Positive
nm0566902_rm3883911168_1976-5-1_1989.jpg,The plumber is emotionless about hugs from his son,Negative,Positive
nm0001602_rm745911808_1967-10-5_2011.jpg,Three men are arguing with each other,Negative,Negative
nm0295103_rm2590879232_1969-3-16_2006.jpg,The weird man is pointing on camera,Negative,Negative
nm0000102_rm3090205696_1958-7-8_1990.jpg,Two confused men are sitting in car and looking outside,Negative,Negative
nm5007802_rm1409679104_1978-2-3_2015.jpg,The nice man and woman are happy to be together,Positive,Positive
nm2239702_rm652646144_1980-3-3_2007.jpg,The girl is happy to talk a phone in the bush,Positive,Positive
nm0258402_rm2514547712_1970-11-18_2015.jpg,The happy family is enjoying a company of each other,Positive,Positive
nm0000202_rm4238312448_1974-9-10_2006.jpg,The three military men are concentrated on their speech,Neutral,Neutral
nm3148203_rm2786823936_1976-8-11_2010.jpg,Two girls are happy to have a good drink after work,Positive,Positive
nm0202603_rm284724480_1973-3-1_2006.jpg,Three aristocrats are patiently waiting for another,Neutral,Neutral
nm0000602_rm1837227008_1936-8-18_2013.jpg,The old anxious man is waiting for someone in boat,Negative,Negative
nm0788202_rm2058391040_1964-11-27_2005.jpg,The people are excited about performance,Positive,Positive
nm1886602_rm702991360_1987-2-20_2014.jpg,The calm man was playing the drums,Positive,Positive
nm0000503_rm1293586944_1970-9-29_2002.jpg,The woman is relaxing in tube,Positive,Positive
nm0001602_rm2952239360_1967-10-5_2002.jpg,The woman is worried about the shocked man,Negative,Negative
